Nombre;Fecha;Competicion;Jornadas;Titular;Minutos;Goles;Asistencias;Tiros;Tiros a puerta;Amarila;Roja;Toques;Presion;Entradas;Intercepciones;Bloqueos
Suso;09/02/2020;La Liga;53;Y;65;0;0;1;0;0;0;35;11;0;0;0
Suso;16/02/2020;La Liga;54;Y;90;1;1;2;2;0;0;68;9;2;0;0
Suso;23/02/2020;La Liga;55;Y;71;0;0;0;0;0;0;28;7;0;0;0
Suso;01/03/2020;La Liga;56;N;25;0;0;0;0;0;0;22;1;0;0;0
Suso;07/03/2020;La Liga;57;Y;62;0;0;1;1;0;0;31;8;0;0;0
Suso;11/06/2020;La Liga;58;N;17;0;0;1;0;0;0;7;4;1;0;0
Suso;15/06/2020;La Liga;59;N;28;0;0;0;0;0;0;21;5;0;0;0
Suso;19/06/2020;La Liga;60;N;32;0;0;0;0;0;0;16;7;1;0;1
Suso;22/06/2020;La Liga;61;Y;45;0;0;0;0;0;0;24;3;0;0;0
Suso;26/06/2020;La Liga;62;N;45;0;0;1;0;0;0;41;5;0;0;1
Suso;30/06/2020;La Liga;63;Y;61;0;0;1;1;0;0;33;4;0;0;1
Suso;06/07/2020;La Liga;64;N;12;0;0;1;1;0;0;14;2;0;0;0
Suso;09/07/2020;La Liga;65;Y;78;0;0;2;1;0;0;43;2;0;0;1
Suso;12/07/2020;La Liga;66;N;21;0;0;0;0;0;0;12;4;0;0;0
Suso;16/07/2020;La Liga;67;Y;73;0;0;1;0;0;0;30;5;0;0;0
Suso;19/07/2020;La Liga;68;N;20;0;0;1;0;0;0;7;0;0;1;0
Suso;27/09/2020;La Liga;69;Y;68;0;0;2;0;1;0;46;10;2;0;0
Suso;01/10/2020;La Liga;70;N;30;0;0;1;0;0;0;19;7;2;0;0
Suso;04/10/2020;La Liga;71;Y;60;0;0;1;0;0;0;46;6;0;1;1
Suso;17/10/2020;La Liga;72;Y;45;0;0;1;1;0;0;22;1;0;0;0
Suso;24/10/2020;La Liga;73;N;21;0;0;0;0;0;0;23;2;0;0;0
Suso;05/12/2020;La Liga;74;N;27;0;0;3;0;0;0;37;1;0;0;0
Suso;12/12/2020;La Liga;75;Y;83;0;0;0;0;0;0;54;7;0;0;0
Suso;19/12/2020;La Liga;76;Y;80;0;0;2;1;0;0;52;9;1;0;1
Suso;22/12/2020;La Liga;77;Y;85;1;0;4;1;0;0;61;6;0;0;0
Suso;29/12/2020;La Liga;78;Y;62;0;0;1;0;0;0;32;7;0;1;0
Suso;02/01/2021;La Liga;79;Y;76;1;0;1;1;0;0;36;8;0;0;0
Suso;09/01/2021;La Liga;80;Y;83;0;0;2;1;0;0;54;12;2;0;0
Suso;12/01/2021;La Liga;81;Y;77;0;0;1;0;0;0;59;6;0;0;1
Suso;19/01/2021;La Liga;82;Y;89;1;0;1;1;0;0;51;2;2;0;0
Suso;23/01/2021;La Liga;83;Y;76;0;1;2;1;0;0;56;5;0;0;0
Suso;30/01/2021;La Liga;84;Y;81;0;0;1;1;0;0;41;4;0;1;0
Suso;06/02/2021;La Liga;85;Y;73;0;0;2;1;0;0;51;3;0;3;1
Suso;13/02/2021;La Liga;86;N;16;0;0;0;0;0;0;11;3;0;0;0
Suso;22/02/2021;La Liga;87;Y;65;0;0;4;0;0;0;35;3;0;1;0
Suso;27/02/2021;La Liga;88;N;45;0;0;0;0;0;0;30;8;0;0;1
Suso;06/03/2021;La Liga;89;N;23;0;0;0;0;0;0;12;1;0;0;0
Suso;14/03/2021;La Liga;90;Y;66;0;0;1;0;0;0;33;11;0;0;0
Suso;17/03/2021;La Liga;91;Y;77;0;1;3;2;0;0;50;6;0;1;0
Suso;20/03/2021;La Liga;92;Y;90;0;0;1;0;0;0;58;13;1;1;2
Suso;04/04/2021;La Liga;93;Y;76;0;0;1;1;0;0;80;7;0;0;1
Suso;12/04/2021;La Liga;94;Y;66;0;1;1;1;0;0;45;4;0;0;2
Suso;18/04/2021;La Liga;95;Y;65;0;0;1;0;0;0;38;6;1;0;2
Suso;21/04/2021;La Liga;96;Y;74;0;1;0;0;0;0;44;20;2;0;3
Suso;25/04/2021;La Liga;97;Y;58;0;0;1;1;0;0;38;6;1;0;2
Suso;03/05/2021;La Liga;98;Y;67;0;0;2;0;0;0;50;7;0;0;1
Suso;09/05/2021;La Liga;99;Y;82;0;0;1;0;1;0;55;17;4;0;2
Suso;12/05/2021;La Liga;100;Y;83;0;0;3;2;0;0;50;8;0;0;0
Suso;16/05/2021;La Liga;101;Y;68;0;0;2;1;0;0;35;7;1;0;0
Suso;23/05/2021;La Liga;102;Y;73;0;0;2;0;0;0;48;4;1;0;0
Suso;23/08/2021;La Liga;103;Y;45;0;0;0;0;0;0;19;2;0;0;0
Suso;28/08/2021;La Liga;104;Y;59;0;0;1;0;0;0;31;5;0;0;1
Suso;25/09/2021;La Liga;105;Y;55;0;0;1;1;0;0;41;6;2;0;1
Suso;03/10/2021;La Liga;106;Y;45;0;0;1;1;0;0;26;5;0;0;1
Suso;17/10/2021;La Liga;107;N;38;0;0;1;0;0;0;24;1;0;0;1
Suso;24/10/2021;La Liga;108;Y;68;0;1;2;0;0;0;49;14;1;0;1
Suso;27/10/2021;La Liga;109;Y;52;0;0;0;0;0;0;26;10;1;1;1
Maxi Gómez;18/08/2018;La Liga;1;Y;89;0;0;1;0;0;0;20;10;0;0;1
Maxi Gómez;27/08/2018;La Liga;2;Y;89;1;1;5;3;0;0;42;12;1;0;2
Maxi Gómez;01/09/2018;La Liga;3;Y;90;1;1;1;1;0;0;38;9;0;0;1
Maxi Gómez;17/09/2018;La Liga;4;Y;90;0;0;5;2;0;0;38;9;0;0;0
Maxi Gómez;22/09/2018;La Liga;5;Y;90;1;1;1;1;0;0;29;23;0;0;2
Maxi Gómez;26/09/2018;La Liga;6;Y;90;0;0;2;1;0;0;28;5;0;0;0
Maxi Gómez;01/10/2018;La Liga;7;Y;90;1;0;1;1;0;0;43;13;0;0;1
Maxi Gómez;07/10/2018;La Liga;8;Y;90;0;1;0;0;0;0;34;9;1;0;1
Maxi Gómez;04/11/2018;La Liga;9;N;30;2;0;2;2;0;0;10;2;0;0;0
Maxi Gómez;11/11/2018;La Liga;10;Y;90;0;0;2;0;0;0;24;7;0;0;0
Maxi Gómez;26/11/2018;La Liga;11;N;45;1;0;2;1;1;0;10;2;0;0;1
Maxi Gómez;01/12/2018;La Liga;12;Y;90;0;0;1;1;0;0;26;16;1;0;0
Maxi Gómez;08/12/2018;La Liga;13;Y;90;1;0;3;1;1;0;38;17;1;0;0
Maxi Gómez;14/12/2018;La Liga;14;Y;90;0;0;3;0;1;0;35;5;0;0;0
Maxi Gómez;22/12/2018;La Liga;15;Y;90;0;0;2;1;0;0;31;31;1;0;0
Maxi Gómez;07/01/2019;La Liga;16;Y;90;0;1;6;1;0;0;41;7;0;0;0
Maxi Gómez;11/01/2019;La Liga;17;Y;90;1;0;3;0;0;0;38;14;0;0;1
Maxi Gómez;19/01/2019;La Liga;18;Y;90;0;0;2;0;0;0;28;18;0;0;1
Maxi Gómez;27/01/2019;La Liga;19;Y;90;0;0;3;0;0;0;23;12;0;0;1
Maxi Gómez;02/02/2019;La Liga;20;Y;90;0;0;1;0;0;0;38;14;0;0;0
Maxi Gómez;09/02/2019;La Liga;21;Y;36;0;0;0;0;2;1;22;5;0;0;0
Maxi Gómez;23/02/2019;La Liga;22;Y;90;0;0;2;1;0;0;32;7;1;0;0
Maxi Gómez;03/03/2019;La Liga;23;Y;90;0;0;1;0;0;0;38;16;0;0;3
Maxi Gómez;10/03/2019;La Liga;24;Y;90;0;0;1;0;1;0;25;25;0;0;1
Maxi Gómez;16/03/2019;La Liga;25;Y;90;0;0;2;1;0;0;34;11;0;1;0
Maxi Gómez;30/03/2019;La Liga;26;Y;90;1;0;2;1;0;0;31;14;0;1;0
Maxi Gómez;03/04/2019;La Liga;27;Y;90;0;0;2;0;0;0;31;17;0;0;0
Maxi Gómez;07/04/2019;La Liga;28;Y;90;1;0;5;2;0;0;32;20;0;0;0
Maxi Gómez;13/04/2019;La Liga;29;Y;90;0;0;3;1;0;0;26;24;0;1;1
Maxi Gómez;20/04/2019;La Liga;30;Y;90;0;0;3;1;0;0;31;7;0;1;0
Maxi Gómez;24/04/2019;La Liga;31;Y;90;1;0;6;2;0;0;33;21;1;0;0
Maxi Gómez;27/04/2019;La Liga;32;Y;90;0;0;1;0;0;0;27;4;0;1;0
Maxi Gómez;04/05/2019;La Liga;33;Y;89;1;0;4;2;0;0;34;9;0;0;0
Maxi Gómez;12/05/2019;La Liga;34;Y;62;0;0;1;0;0;0;18;5;0;0;0
Maxi Gómez;18/05/2019;La Liga;35;Y;90;0;0;2;1;0;0;36;14;1;0;1
Maxi Gómez;24/08/2019;La Liga;36;Y;60;0;0;0;0;0;0;10;20;1;0;0
Maxi Gómez;01/09/2019;La Liga;37;N;28;0;0;1;1;0;0;6;1;0;0;0
Maxi Gómez;14/09/2019;La Liga;38;N;19;1;0;1;1;1;0;6;3;0;0;2
Maxi Gómez;22/09/2019;La Liga;39;Y;58;0;0;1;1;0;0;13;4;0;0;1
Maxi Gómez;25/09/2019;La Liga;40;N;81;2;0;2;2;1;0;26;2;0;0;0
Maxi Gómez;28/09/2019;La Liga;41;Y;67;0;0;3;1;0;0;21;4;0;0;0
Maxi Gómez;05/10/2019;La Liga;42;Y;90;1;0;1;1;0;0;26;17;1;0;0
Maxi Gómez;19/10/2019;La Liga;43;Y;90;0;0;0;0;0;0;14;7;0;0;0
Maxi Gómez;27/10/2019;La Liga;44;N;26;0;0;0;0;0;0;9;2;0;0;0
Maxi Gómez;30/10/2019;La Liga;45;Y;90;0;0;2;1;0;0;22;12;0;2;1
Maxi Gómez;02/11/2019;La Liga;46;Y;90;1;0;2;1;0;0;31;9;2;0;0
Maxi Gómez;09/11/2019;La Liga;47;Y;90;0;0;1;1;0;0;23;13;1;0;0
Maxi Gómez;23/11/2019;La Liga;48;Y;90;1;0;1;1;0;0;26;15;2;0;0
Maxi Gómez;30/11/2019;La Liga;49;Y;68;0;1;0;0;0;0;23;8;0;1;2
Maxi Gómez;07/12/2019;La Liga;50;N;12;0;0;0;0;0;0;5;4;0;0;0
Maxi Gómez;04/01/2020;La Liga;51;Y;70;1;0;3;1;0;0;25;12;0;0;1
Maxi Gómez;19/01/2020;La Liga;52;Y;90;0;0;3;0;0;0;24;14;0;0;0
Maxi Gómez;25/01/2020;La Liga;53;Y;79;1;0;4;3;0;0;23;10;0;0;1
Maxi Gómez;01/02/2020;La Liga;54;Y;84;0;0;1;1;1;0;12;9;1;1;0
Maxi Gómez;08/02/2020;La Liga;55;Y;88;0;0;1;0;1;0;40;9;1;0;0
Maxi Gómez;14/02/2020;La Liga;56;Y;90;0;1;2;0;1;0;23;14;0;0;0
Maxi Gómez;29/02/2020;La Liga;57;Y;45;0;0;0;0;0;0;8;13;0;0;0
Maxi Gómez;12/06/2020;La Liga;58;Y;55;0;0;0;0;0;0;16;4;0;0;0
Maxi Gómez;18/06/2020;La Liga;59;Y;59;0;0;0;0;0;0;16;9;0;0;1
Maxi Gómez;21/06/2020;La Liga;60;Y;66;0;0;0;0;0;0;13;11;0;0;1
Maxi Gómez;25/06/2020;La Liga;61;N;7;0;0;0;0;0;0;4;0;0;0;0
Maxi Gómez;28/06/2020;La Liga;62;Y;90;0;0;1;0;0;0;11;16;0;0;0
Maxi Gómez;01/07/2020;La Liga;63;Y;73;0;0;4;0;0;0;27;5;0;0;1
Maxi Gómez;04/07/2020;La Liga;64;N;25;0;0;1;0;0;0;13;3;0;0;0
Maxi Gómez;07/07/2020;La Liga;65;Y;90;1;0;3;2;0;0;29;7;0;0;0
Maxi Gómez;12/07/2020;La Liga;66;Y;90;0;0;0;0;0;0;22;5;1;0;0
Maxi Gómez;16/07/2020;La Liga;67;N;13;0;0;1;1;0;0;5;2;0;0;1
Maxi Gómez;19/07/2020;La Liga;68;Y;70;0;0;0;0;0;0;17;11;1;0;0
Maxi Gómez;13/09/2020;La Liga;69;Y;90;1;0;4;3;0;0;28;12;1;0;0
Maxi Gómez;19/09/2020;La Liga;70;Y;90;1;0;3;2;0;0;31;4;0;0;0
Maxi Gómez;26/09/2020;La Liga;71;Y;90;0;0;0;0;0;0;21;15;0;0;0
Maxi Gómez;29/09/2020;La Liga;72;Y;89;1;0;3;2;1;0;30;16;0;0;1
Maxi Gómez;03/10/2020;La Liga;73;Y;90;0;0;2;1;0;0;28;16;0;0;2
Maxi Gómez;18/10/2020;La Liga;74;Y;90;0;0;1;0;0;0;28;9;0;0;0
Maxi Gómez;01/11/2020;La Liga;75;Y;90;0;0;0;0;1;0;38;5;0;0;1
Maxi Gómez;08/11/2020;La Liga;76;Y;86;0;0;0;0;0;0;16;8;0;0;1
Maxi Gómez;28/11/2020;La Liga;77;Y;69;0;0;1;0;0;0;15;2;1;0;0
Maxi Gómez;07/12/2020;La Liga;78;Y;90;0;0;0;0;1;0;31;8;1;1;1
Maxi Gómez;12/12/2020;La Liga;79;Y;90;0;0;2;0;1;0;27;3;2;0;1
Maxi Gómez;19/12/2020;La Liga;80;Y;90;1;0;2;2;0;0;30;13;1;0;3
Maxi Gómez;22/12/2020;La Liga;81;Y;90;0;0;2;1;0;0;30;8;1;0;1
Maxi Gómez;04/01/2021;La Liga;82;Y;90;1;0;3;3;0;0;24;3;0;0;0
Maxi Gómez;10/01/2021;La Liga;83;Y;90;0;0;4;1;0;0;33;5;0;0;0
Maxi Gómez;21/01/2021;La Liga;84;Y;90;0;0;1;1;0;0;28;6;0;0;0
Maxi Gómez;24/01/2021;La Liga;85;Y;90;0;0;1;1;0;0;35;8;0;0;0
Maxi Gómez;30/01/2021;La Liga;86;Y;90;0;0;0;0;0;0;29;6;2;0;0
Maxi Gómez;07/02/2021;La Liga;87;Y;90;0;0;4;0;0;0;37;11;1;0;1
Maxi Gómez;14/02/2021;La Liga;88;Y;82;0;0;1;1;0;0;35;8;0;0;0
Maxi Gómez;20/02/2021;La Liga;89;Y;90;0;0;1;0;0;0;28;9;0;0;0
Maxi Gómez;27/02/2021;La Liga;90;Y;80;0;0;0;0;0;0;32;2;0;0;0
Maxi Gómez;05/03/2021;La Liga;91;Y;89;0;0;5;0;1;0;31;11;0;0;0
Maxi Gómez;21/03/2021;La Liga;92;Y;90;0;0;6;2;0;0;39;6;0;0;0
Maxi Gómez;11/04/2021;La Liga;93;Y;79;0;0;2;0;2;1;21;6;0;0;0
Maxi Gómez;24/04/2021;La Liga;94;Y;90;0;0;2;1;0;0;18;7;0;0;0
Maxi Gómez;02/05/2021;La Liga;95;Y;90;0;0;0;0;0;0;14;6;0;0;0
Maxi Gómez;09/05/2021;La Liga;96;Y;76;2;0;2;2;0;0;15;3;0;0;1
Maxi Gómez;12/05/2021;La Liga;97;Y;81;0;0;0;0;0;0;16;16;1;0;0
Maxi Gómez;16/05/2021;La Liga;98;Y;79;0;1;0;0;0;0;17;10;0;1;0
Maxi Gómez;22/05/2021;La Liga;99;Y;79;0;0;2;1;0;0;19;8;0;0;0
Maxi Gómez;13/08/2021;La Liga;100;Y;90;0;0;1;0;1;0;32;4;0;0;1
Maxi Gómez;21/08/2021;La Liga;101;Y;90;0;0;2;1;0;0;32;4;0;0;0
Maxi Gómez;27/08/2021;La Liga;102;Y;90;0;1;1;0;0;0;22;6;1;0;0
Maxi Gómez;12/09/2021;La Liga;103;Y;90;1;0;3;1;0;0;28;9;1;0;0
Maxi Gómez;19/09/2021;La Liga;104;Y;79;0;0;2;0;0;0;32;9;0;0;1
Maxi Gómez;22/09/2021;La Liga;105;Y;90;0;0;2;0;0;0;31;9;1;0;0
Maxi Gómez;25/09/2021;La Liga;106;Y;81;0;0;1;0;2;1;36;8;1;0;1
Maxi Gómez;17/10/2021;La Liga;107;Y;85;0;0;2;0;1;0;30;8;0;0;0
Maxi Gómez;23/10/2021;La Liga;108;Y;45;0;0;0;0;1;0;14;5;0;0;0
